N;p;q;found_divisor;time;divisor_equal;base_size
4577047;1889;2423;2423;0.0;True;12
11138114054107;1886389;5904463;5904463;0.002994060516357422;True;23
49472693558082943;520226881;95098303;95098303;0.03296542167663574;True;29
838493;463;1811;1811;0.0;True;11
157420623823;768329;204887;204887;0.0009999275207519531;True;20
304446417243680587;302215913;1007380499;1007380499;0.0169830322265625;True;30
502357;691;727;727;0.0;True;10
30254089;4933;6133;4933;0.0;True;13
38713121;10939;3539;3539;0.0;True;14
6255191;3329;1879;1879;0.0;True;12
7223273669;71993;100333;100333;0.011978626251220703;True;17
7182516663701851;40598161;176917291;40598161;0.03096795082092285;True;28
513943323410217023;500621399;1026610777;500621399;0.0749366283416748;True;30
414229;887;467;887;0.0;True;10
551801321;17477;31573;17477;0.00099945068359375;True;15
3920930556239;634097;6183487;634097;0.05494284629821777;True;24
616650122513;737663;835951;835951;0.001997709274291992;True;22
34856055991;157051;221941;157051;0.0;True;18
43046387;3433;12539;3433;0.0;True;14
245041;317;773;317;0.0;True;10
682937385197;871337;783781;871337;0.0009984970092773438;True;20
968447;1439;673;673;0.0;True;13
8760889;433;20233;433;0.0;True;15
162448597;6269;25913;6269;0.0;True;15
11857;167;71;167;0.0;True;10
2868970600513;719671;3986503;719671;0.004008054733276367;True;23
625881251449;82483;7588003;82483;0.0;True;24
156338909;15263;10243;10243;0.0;True;16
78150267161;18691;4181171;18691;0.0;True;23
3407383121;52817;64513;52817;0.0009987354278564453;True;16
1537592261;36473;42157;36473;0.002996683120727539;True;16
2921039100937;2041661;1430717;2041661;0.005008220672607422;True;21
866257197891341;45664627;18969983;18969983;0.0069925785064697266;True;27
35739675929;203653;175493;175493;0.0;True;18
17174153;7213;2381;7213;0.0;True;14
279249155913224039;434795357;642254227;434795357;0.011992216110229492;True;30
5845059284436811;361753409;16157579;16157579;0.006992816925048828;True;29
27652939217;119869;230693;119869;0.010988712310791016;True;20
252057571;28909;8719;8719;0.0;True;16
61177;467;131;131;0.0;True;10
5613668491699;2051059;2736961;2736961;0.008004426956176758;True;22
11912143;5003;2381;2381;0.0009989738464355469;True;13
23227957;5477;4241;4241;0.0;True;13
3519369599;215899;16301;16301;0.005001544952392578;True;20
7280457226459709;68635367;106074427;106074427;0.016982555389404297;True;27
201554278511;400643;503077;503077;0.002996683120727539;True;19
134258417;53639;2503;2503;0.0009992122650146484;True;16
670927341323;1487977;450899;450899;0.0019974708557128906;True;21
6819337298614879;92316071;73869449;73869449;0.014984846115112305;True;27
76470673;20161;3793;3793;0.0;True;16
86824649517689;5360029;16198541;5360029;0.00998830795288086;True;24
12572276975573281;130691527;96198103;96198103;0.028971433639526367;True;27
739520029190401;31407503;23545967;23545967;0.004995107650756836;True;25
214931056273;473159;454247;473159;0.0010116100311279297;True;20
283931;499;569;569;0.0;True;10
7853767;2897;2711;2897;0.0;True;12
31005345583;144103;215161;144103;0.0009996891021728516;True;19
39977422193429923;187099303;213669541;213669541;0.033963918685913086;True;28
43224762019697;53456099;808603;808603;0.0009984970092773438;True;26
93030229;14561;6389;6389;0.00099945068359375;True;15
1518322915001;2591521;585881;585881;0.003001689910888672;True;25
4989709877;50891;98047;50891;0.0;True;19
74269531614599;8418857;8821807;8418857;0.002997159957885742;True;25
30760979;1499;20521;1499;0.0;True;15
1362556397;32321;42157;32321;0.0;True;16
290144582083;2319431;125093;125093;0.04303789138793945;True;22
1092833071117793;28397363;38483611;28397363;0.02208232879638672;True;26
1837876153;48907;37579;37579;0.0010035037994384766;True;16
2251282823;39869;56467;39869;0.0009984970092773438;True;16
82273404588757;9046339;9094663;9046339;0.002996206283569336;True;27
989170739873;985013;1004221;985013;0.003995656967163086;True;20
16309821929;513679;31751;31751;0.0;True;19
4401611;751;5861;751;0.0010845661163330078;True;13
1396840057;24419;57203;24419;0.0005047321319580078;True;17
771429977;20327;37951;20327;0.0010023117065429688;True;16
48726584771243;4207267;11581529;4207267;0.01797938346862793;True;24
51058796992861907;121251079;421099733;421099733;0.0169830322265625;True;30
149703139776919;16212431;9233849;9233849;0.013983964920043945;True;24
10920506507;84509;129223;84509;0.0009989738464355469;True;17
2957646110612833;55728719;53072207;53072207;5.884437322616577;True;27
104197917416641;13751603;7577147;13751603;0.004994392395019531;True;26
2107429;6733;313;313;0.0;True;13
415241;617;673;673;0.0;True;10
9129827929;124349;73421;124349;0.0;True;17
137084997126310147;311677963;439828969;439828969;0.03496360778808594;True;29
369246503066543;61318793;6021751;6021751;0.004995107650756836;True;26
14335150942327;5857487;2447321;5857487;0.0009984970092773438;True;24
2966496272251;640457;4631843;640457;0.0019979476928710938;True;23
72203951462581;7924457;9111533;7924457;0.08691120147705078;True;24
5756907953;178249;32297;32297;0.0009984970092773438;True;20
4367534304978347;24118751;181084597;24118751;0.013986349105834961;True;28
7265;1453;5;5;0.0;True;12
16082491;5641;2851;5641;0.0;True;13
68057634984883931;377604881;180235051;377604881;0.0319666862487793;True;30
1821881;2203;827;2203;0.0;True;13
19413262327463;1287607;15077009;1287607;0.003995656967163086;True;24
270978810631301;16157903;16770667;16157903;0.014984607696533203;True;24
29790591677806471;184978177;161049223;161049223;0.04600214958190918;True;28
107813;823;131;131;0.0;True;10
40293062851849;6559667;6142547;6142547;0.013258695602416992;True;23
3506553420983;864901;4054283;864901;0.005506753921508789;True;22
20121991;4099;4909;4099;0.00099945068359375;True;13
9424225346806993;110746151;85097543;110746151;0.5952332019805908;True;27
652598083;36137;18059;18059;0.0009992122650146484;True;17
187489;433;433;433;0.0;True;12
788465306891;812597;970303;812597;0.004994630813598633;True;20
2934049;2011;1459;2011;0.0;True;12
441709;907;487;487;0.0;True;10
155887240667;151253;1030639;151253;0.0;True;20
14183;13;1091;13;0.0;True;13
14888169529;14669;1014941;14669;0.0;True;20
9107;1301;7;7;0.0;True;11
250585787;10723;23369;10723;0.0010116100311279297;True;16
25679464207;276251;92957;276251;0.0009989738464355469;True;19
20266993;2689;7537;2689;0.0;True;14
1174681817;131059;8963;8963;0.0009992122650146484;True;20
493995944219;317411;1556329;317411;0.0009992122650146484;True;21
14870878663068679;91068841;163292719;91068841;0.009989738464355469;True;28
35392890749326661;86074613;411188497;86074613;0.04295921325683594;True;29
1913283166981;1027163;1862687;1027163;0.0029969215393066406;True;23
480138640348069837;826814551;580708987;826814551;0.08890461921691895;True;30
238607701469;457307;521767;521767;0.00099945068359375;True;20
261343670853243379;636849179;410369801;410369801;0.05480241775512695;True;30
6697;37;181;37;0.0;True;10
586;293;2;2;0.0;True;10
21375377546249;10692709;1999061;1999061;0.0009992122650146484;True;24
33329987;7369;4523;4523;0.0;True;13
1668041;1831;911;1831;0.0;True;11
376781;653;577;577;0.0;True;10
82595368276301;7002979;11794319;7002979;0.002996206283569336;True;24
43383751471;427523;101477;101477;0.00099945068359375;True;19
338550121566035059;909432163;372265393;372265393;0.04795479774475098;True;30
35844806899241;3216209;11145049;11145049;0.044950008392333984;True;24
6715147;2477;2711;2711;0.0009987354278564453;True;12
135297778254097;28299877;4780861;4780861;0.003995418548583984;True;25
128409383323799;5779093;22219643;5779093;0.0029969215393066406;True;25
119035093897;119183;998759;998759;0.00599360466003418;True;20
86809;1847;47;47;0.0;True;12
5472062131651;2669477;2049863;2049863;0.004994869232177734;True;22
500207;1223;409;409;0.0;True;12
649256494387763;21184343;30647941;30647941;0.36164379119873047;True;25
7264969;1091;6659;1091;0.0;True;13
7185714478727;2217911;3239857;2217911;0.003988981246948242;True;22
738158753;25771;28643;28643;0.0;True;15
593299709374223;33527863;17695721;33527863;0.01296687126159668;True;25
27038370358618733;77442019;349143407;77442019;0.04196929931640625;True;29
5660274161;271489;20849;20849;0.0009996891021728516;True;19
736404049;16631;44279;16631;0.0;True;16
61690675155761;50614709;1218829;1218829;0.003996133804321289;True;27
1390339543225561;84638093;16426877;84638093;0.01298666000366211;True;27
19776203;2503;7901;2503;0.0009989738464355469;True;14
61587035172317;3736567;16482251;3736567;0.011987447738647461;True;24
430850729;25301;17029;25301;0.0;True;15
11989591717979;3641593;3292403;3641593;0.001997709274291992;True;22
163846583;1949;84067;1949;0.0009984970092773438;True;19
13242962943005767;148541213;89153459;148541213;0.018981456756591797;True;28
3092637260768141;43481387;71125543;71125543;0.01796865463256836;True;27
2161773375137;975287;2216551;975287;0.0019979476928710938;True;22
113547738514180441;291911359;388980199;291911359;0.03197979927062988;True;29
19861546055743493;649629557;30573649;649629557;0.017981529235839844;True;30
2672118496373;1046917;2552369;2552369;0.003996610641479492;True;22
3557221;2389;1489;1489;0.0;True;12
676047986989;1158523;583543;583543;0.0020112991333007812;True;22
44543773407611;5769383;7720717;5769383;0.005993843078613281;True;24
347549;947;367;367;0.0;True;10
46498033563139;6259469;7428431;6259469;0.006013154983520508;True;24
5676263;1301;4363;1301;0.0;True;13
108596491;25679;4229;4229;0.0009810924530029297;True;17
239977451704247;9863677;24329411;9863677;0.006005764007568359;True;26
153649931;13613;11287;13613;0.0;True;14
60760527203339;7564591;8032229;7564591;0.009977340698242188;True;23
108197;257;421;257;0.0;True;13
1308767;701;1867;701;0.0;True;11
4462658089;79943;55823;55823;0.0009989738464355469;True;18
881028168563579;86304989;10208311;10208311;0.006991863250732422;True;29
93397;59;1583;59;0.0;True;11
6969264194983;2695643;2585381;2695643;0.003008604049682617;True;23
191657140115879729;643838203;297679043;297679043;0.027970314025878906;True;30
719002517227339;65294137;11011747;65294137;0.27000856399536133;True;26
623659;811;769;769;0.0;True;10
469917493206853;30567833;15372941;30567833;0.0049936771392822266;True;27
523423;809;647;809;0.0;True;10
6351316345974247;114719327;55363961;114719327;0.02897024154663086;True;27
1608130492872341;49355413;32582657;32582657;0.042955875396728516;True;27
23492118168193;4620877;5083909;4620877;0.07911181449890137;True;23
8645251;2447;3533;2447;0.0;True;12
13079169989;105727;123707;105727;0.027268648147583008;True;17
23616529;5233;4513;5233;0.0;True;13
14313275438305513;175668929;81478697;81478697;0.015099525451660156;True;28
277654933;16301;17033;17033;0.0;True;15
13312337;2663;4999;4999;0.0;True;13
161387199417575809;426763247;378165647;426763247;0.035576820373535156;True;29
14467689343848317;111910523;129279079;111910523;0.016983509063720703;True;27
52361195867;488321;107227;107227;0.0;True;19
27418284448693;3629401;7554493;7554493;0.0019981861114501953;True;23
71858625188254963;178185859;403279057;403279057;0.03796100616455078;True;29
2983193;1301;2293;1301;0.0;True;14
274683371483;984913;278891;984913;0.013000249862670898;True;21
4302014538072319;40048643;107419733;40048643;0.00998997688293457;True;27
3769537;1759;2143;2143;0.0;True;12
37617542658871489;80075521;469775809;80075521;0.027957677841186523;True;29
11313423311;87917;128683;87917;0.0;True;17
1738382651721119;38252299;45445181;45445181;0.013977527618408203;True;26
656259179418943;31881721;20584183;20584183;0.0069925785064697266;True;25
5137646534071;1697459;3026669;3026669;0.005993843078613281;True;22
6054319093;100907;59999;100907;0.0030100345611572266;True;17
6848209;2161;3169;3169;0.0;True;13
61697711;9221;6691;6691;0.0;True;14
44391668467;213019;208393;213019;0.0;True;18
3954989;5323;743;743;0.0009984970092773438;True;13
2736451394407;973823;2810009;973823;0.24573493003845215;True;23
3809005201;83617;45553;45553;0.0;True;17
70913849608106977;299308259;236925803;236925803;0.07493734359741211;True;29
415410909244952641;497601239;834826919;497601239;47.32493853569031;True;30
1840799;1543;1193;1193;0.0;True;11
101139217;22877;4421;4421;0.000985860824584961;True;15
390366637;3769;103573;3769;0.0;True;21
129026196802861;8282773;15577657;8282773;0.004008769989013672;True;24
35273429734183;4644221;7595123;4644221;0.00799250602722168;True;24
50693;311;163;311;0.0;True;10
18024173;3877;4649;4649;0.0;True;13
235746779;5807;40597;5807;0.0;True;16
623782351;24841;25111;24841;0.0;True;15
4384158873005111;32931337;133130303;32931337;4.056096076965332;True;30
148032001460917081;294311137;502977913;294311137;0.012987136840820312;True;29
31725299;6703;4733;4733;0.0;True;13
141498250997;35323;4005839;35323;0.0;True;23
10403934277081;2717903;3827927;2717903;0.0019974708557128906;True;23
148210049201;2541281;58321;58321;0.0;True;26
2334824873979097;81088753;28793449;28793449;0.01898050308227539;True;29
2948010106777;1734841;1699297;1699297;0.0019981861114501953;True;21
298279;593;503;593;0.00099945068359375;True;10
90825587;6101;14887;6101;0.0;True;15
170185498905390121;340215301;500228821;500228821;0.03796577453613281;True;29
711532247;26953;26399;26399;0.0009989738464355469;True;15
34284769;5563;6163;6163;0.0;True;14
14441860158196769;160673047;89883527;160673047;0.019974946975708008;True;28
159324360319;712883;223493;223493;0.07492375373840332;True;21
22273109171;94079;236749;94079;0.0009992122650146484;True;18
22172698443149;5491841;4037389;5491841;0.001998424530029297;True;24
4834026359;41141;117499;41141;0.0009980201721191406;True;19
262813;977;269;269;0.0;True;10
1566348136955911;33210101;47164811;33210101;0.007991313934326172;True;26
74762360802509;11356519;6583211;6583211;0.003996849060058594;True;24
936163;239;3917;239;0.0;True;13
731789;1567;467;467;0.0;True;11
73027;103;709;103;0.0;True;10
222099493486763;25473517;8718839;8718839;0.009990930557250977;True;28
227157912337973689;755598293;300633173;300633173;0.06663298606872559;True;30
26266104968900413;131107937;200339549;131107937;0.009975671768188477;True;29
446904458697380407;802194893;557102099;557102099;0.05794072151184082;True;30
15633470237479;3938633;3969263;3938633;0.006994009017944336;True;22
15646161469;219839;71171;71171;0.023975372314453125;True;19
113647398457;965101;117757;117757;0.0;True;22
2007218008303;1438537;1395319;1438537;0.003008604049682617;True;22
6798501487;51361;132367;51361;0.0;True;18
48211552866732041;188945219;255161539;188945219;0.02597355842590332;True;28
175334893450127431;330818869;530002699;330818869;0.048963069915771484;True;29
5009593051;44123;113537;44123;0.0009992122650146484;True;17
13412290230371;1885423;7113677;7113677;0.06493330001831055;True;23
2423097709;49279;49171;49171;0.0010118484497070312;True;16
22454178679;356591;62969;62969;0.004973649978637695;True;19
104029518300989;7295059;14260271;7295059;0.005993843078613281;True;24
2941889442606637;57486211;51175567;57486211;0.014984369277954102;True;26
201451403;20023;10061;20023;0.0;True;15
180746410951;349519;517129;517129;0.0009989738464355469;True;21
349727311;855079;409;409;0.0;True;20
14129162386136467;115636511;122185997;115636511;0.0169830322265625;True;27
34809793393;171823;202591;171823;0.0009989738464355469;True;18
589542686533;1019129;578477;1019129;0.0009989738464355469;True;20
19978463;40037;499;499;0.0;True;16
68929864967;506119;136193;506119;0.001008749008178711;True;19
71047;23;3089;23;0.0;True;12
